date,bess,dg,load,pv_actual,time,local_time,pv_potential_pu,pv_potential,excess_potential_kw,excess_energy_kwh,utilisation_ratio
2025-06-29 10:15:00,99.87,0.0,625.6,513.26,2025-06-29 10:15:00,,0.5335,640.2,126.94000000000005,31.735000000000014,0.8017182130584192
2025-06-29 10:30:00,94.92,0.0,633.25,526.5,2025-06-29 10:30:00,,0.565,678.0,151.5,37.875,0.7765486725663717
2025-06-29 10:45:00,-95.67,0.0,628.17,690.87,2025-06-29 10:45:00,,0.5965,715.8,24.92999999999995,6.2324999999999875,0.9651718357082985
2025-06-29 11:00:00,-257.42,0.0,632.57,844.74,2025-06-29 11:00:00,2025-06-29 09:00,0.628,753.6,0.0,0.0,1.1209394904458598
2025-06-29 11:15:00,98.01,0.0,634.78,523.02,2025-06-29 11:15:00,,0.653,783.6,260.58000000000004,65.14500000000001,0.6674578866768759
2025-06-29 11:30:00,100.66,0.0,633.61,523.24,2025-06-29 11:30:00,,0.6779999999999999,813.6,290.36,72.59,0.6431170108161258
2025-06-29 11:45:00,98.62,0.0,627.04,513.87,2025-06-29 11:45:00,,0.703,843.6,329.73,82.4325,0.6091394025604552
2025-06-29 12:00:00,-145.95,0.0,624.25,733.6,2025-06-29 12:00:00,2025-06-29 10:00,0.728,873.6,140.0,35.0,0.8397435897435898
2025-06-29 12:15:00,-188.4,0.0,631.22,783.7,2025-06-29 12:15:00,,0.73375,880.5,96.79999999999995,24.19999999999999,0.8900624645088019
2025-06-29 12:30:00,97.66,0.0,616.95,506.5,2025-06-29 12:30:00,,0.7395,887.4000000000001,380.9000000000001,95.22500000000002,0.5707685372999775
2025-06-29 12:45:00,102.76,0.0,603.09,490.99,2025-06-29 12:45:00,,0.74525,894.3000000000001,403.31000000000006,100.82750000000001,0.5490215811249022
2025-06-29 13:00:00,98.66,0.0,630.98,517.7,2025-06-29 13:00:00,2025-06-29 11:00,0.751,901.2,383.5,95.875,0.5744562805148691
2025-06-29 13:15:00,-298.26,0.0,638.3,888.6,2025-06-29 13:15:00,,0.711,853.2,0.0,0.0,1.041490857946554
2025-06-29 13:30:00,-24.61,0.0,651.44,653.62,2025-06-29 13:30:00,,0.671,805.2,151.58000000000004,37.89500000000001,0.8117486338797814
2025-06-29 13:45:00,97.24,0.0,649.96,536.95,2025-06-29 13:45:00,,0.631,757.1999999999999,220.2499999999999,55.06249999999997,0.7091257263602748
2025-06-29 14:00:00,100.22,0.0,657.51,545.45,2025-06-29 14:00:00,2025-06-29 12:00,0.591,709.1999999999999,163.7499999999999,40.93749999999997,0.7691060349689792
2025-06-29 14:15:00,97.96,0.0,650.41,538.39,2025-06-29 14:15:00,,0.6014999999999999,721.8,183.40999999999997,45.85249999999999,0.7458991410362982
2025-06-29 14:30:00,-435.64,0.0,646.62,1020.57,2025-06-29 14:30:00,,0.612,734.4,0.0,0.0,1.3896650326797386
2025-06-29 14:45:00,96.93,0.0,632.46,523.72,2025-06-29 14:45:00,,0.6225,747.0,223.27999999999997,55.81999999999999,0.7010977242302544
2025-06-29 15:00:00,100.54,0.0,627.8,517.07,2025-06-29 15:00:00,2025-06-29 13:00,0.633,759.6,242.52999999999997,60.63249999999999,0.6807135334386519
2025-06-29 15:15:00,100.24,0.0,629.73,515.9,2025-06-29 15:15:00,,0.603,723.6,207.70000000000005,51.92500000000001,0.7129629629629629
2025-06-29 15:30:00,78.95,0.0,617.11,527.74,2025-06-29 15:30:00,,0.573,687.6,159.86,39.965,0.7675101803374055
2025-06-29 15:45:00,14.4,0.0,616.25,580.1,2025-06-29 15:45:00,,0.543,651.6,71.5,17.875,0.8902701043585022
2025-06-29 16:00:00,73.66,0.0,608.52,519.32,2025-06-29 16:00:00,2025-06-29 14:00,0.513,615.6,96.27999999999997,24.069999999999993,0.8435997400909682
2025-06-29 16:15:00,181.22,0.0,607.04,421.48,2025-06-29 16:15:00,,0.49725,596.7,175.22000000000003,43.80500000000001,0.7063516004692475
2025-06-29 16:30:00,265.23,0.0,622.37,363.64,2025-06-29 16:30:00,,0.48150000000000004,577.8,214.15999999999997,53.53999999999999,0.6293527172031845
2025-06-29 16:45:00,-207.67,0.0,157.2,348.95,2025-06-29 16:45:00,,0.46575,558.9,209.95,52.4875,0.6243514045446412
2025-06-29 17:00:00,-321.16,0.0,78.38,381.05,2025-06-29 17:00:00,2025-06-29 15:00,0.45,540.0,158.95,39.7375,0.7056481481481481
2025-06-29 17:15:00,-255.21,0.0,79.17,319.46,2025-06-29 17:15:00,,0.41225,494.7,175.24,43.81,0.6457651101677784
2025-06-29 17:30:00,-242.34,0.0,77.93,309.85,2025-06-29 17:30:00,,0.3745,449.4,139.54999999999995,34.88749999999999,0.6894748553627059
2025-06-29 17:45:00,96.84,0.0,77.32,0.91,2025-06-29 17:45:00,,0.33675,404.1,403.19,100.7975,0.0022519178421182874
2025-06-29 18:00:00,96.11,0.0,78.86,0.79,2025-06-29 18:00:00,2025-06-29 16:00,0.299,358.8,358.01,89.5025,0.002201783723522854
2025-06-29 18:15:00,97.93,0.0,80.43,0.53,2025-06-29 18:15:00,,0.263,315.6,315.07000000000005,78.76750000000001,0.001679340937896071
2025-06-29 18:30:00,96.88,0.0,78.97,0.18,2025-06-29 18:30:00,,0.22699999999999998,272.4,272.21999999999997,68.05499999999999,0.0006607929515418503
2025-06-29 18:45:00,63.57,0.0,82.09,34.68,2025-06-29 18:45:00,,0.191,229.2,194.51999999999998,48.629999999999995,0.15130890052356022
2025-06-29 19:00:00,126.3,0.0,104.42,2.63,2025-06-29 19:00:00,2025-06-29 17:00,0.155,186.0,183.37,45.8425,0.014139784946236559
2025-06-29 19:15:00,141.06,0.0,114.27,-1.27,2025-06-29 19:15:00,,0.12725,152.7,153.97,38.4925,-0.008316961362148004
2025-06-29 19:30:00,142.52,0.0,117.15,0.0,2025-06-29 19:30:00,,0.0995,119.4,119.4,29.85,0.0
2025-06-29 19:45:00,141.97,0.0,116.69,0.0,2025-06-29 19:45:00,,0.07175,86.10000000000001,86.10000000000001,21.525000000000002,0.0
2025-06-29 20:00:00,143.5,0.0,118.08,0.0,2025-06-29 20:00:00,2025-06-29 18:00,0.044,52.8,52.8,13.2,0.0
2025-06-29 20:15:00,146.3,0.0,120.51,0.0,2025-06-29 20:15:00,,0.033,39.599999999999994,39.599999999999994,9.899999999999999,0.0
2025-06-29 20:30:00,142.44,0.0,117.19,0.0,2025-06-29 20:30:00,,0.022,26.4,26.4,6.6,0.0
2025-06-29 20:45:00,143.12,0.0,117.91,0.0,2025-06-29 20:45:00,,0.010999999999999996,13.200000000000003,13.200000000000003,3.3000000000000007,0.0
2025-06-29 21:00:00,143.07,0.0,117.6,0.0,2025-06-29 21:00:00,2025-06-29 19:00,0.0,0.0,0.0,0.0,0.0
2025-06-29 21:15:00,143.32,0.0,118.17,0.0,2025-06-29 21:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 21:30:00,141.86,0.0,116.65,0.0,2025-06-29 21:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 21:45:00,143.3,0.0,117.82,0.0,2025-06-29 21:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 22:00:00,144.17,0.0,118.77,0.0,2025-06-29 22:00:00,2025-06-29 20:00,0.0,0.0,0.0,0.0,0.0
2025-06-29 22:15:00,144.91,0.0,119.42,0.0,2025-06-29 22:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 22:30:00,142.62,0.0,117.4,0.0,2025-06-29 22:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 22:45:00,142.07,0.0,116.86,0.0,2025-06-29 22:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 23:00:00,143.66,0.0,118.16,0.0,2025-06-29 23:00:00,2025-06-29 21:00,0.0,0.0,0.0,0.0,0.0
2025-06-29 23:15:00,144.11,0.0,118.7,0.0,2025-06-29 23:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 23:30:00,143.36,0.0,117.97,0.0,2025-06-29 23:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-29 23:45:00,142.75,0.0,117.53,0.0,2025-06-29 23:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 00:00:00,146.29,0.0,117.57,0.0,2025-06-30 00:00:00,2025-06-29 22:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 00:15:00,141.19,0.0,115.31,0.0,2025-06-30 00:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 00:30:00,139.64,0.0,114.52,0.0,2025-06-30 00:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 00:45:00,146.17,0.0,113.92,0.0,2025-06-30 00:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 01:00:00,139.99,0.0,113.68,0.0,2025-06-30 01:00:00,2025-06-29 23:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 01:15:00,137.74,0.0,112.7,0.0,2025-06-30 01:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 01:30:00,140.45,0.0,112.55,0.0,2025-06-30 01:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 01:45:00,139.12,0.0,112.9,0.0,2025-06-30 01:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 02:00:00,144.44,0.0,113.62,0.0,2025-06-30 02:00:00,2025-06-30 00:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 02:15:00,138.16,0.0,110.81,0.0,2025-06-30 02:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 02:30:00,138.33,0.0,110.44,0.0,2025-06-30 02:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 02:45:00,136.37,0.0,111.12,0.0,2025-06-30 02:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 03:00:00,,,,0.0,2025-06-30 03:00:00,2025-06-30 01:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 03:15:00,,,,0.0,2025-06-30 03:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 03:30:00,,,,0.0,2025-06-30 03:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 03:45:00,,,0.0,0.0,2025-06-30 03:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 04:00:00,,,0.0,0.0,2025-06-30 04:00:00,2025-06-30 02:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 04:15:00,,,0.0,0.0,2025-06-30 04:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 04:30:00,,,0.0,0.0,2025-06-30 04:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 04:45:00,,,0.0,0.0,2025-06-30 04:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 05:00:00,,,0.0,,2025-06-30 05:00:00,2025-06-30 03:00,0.0,0.0,,,0.0
2025-06-30 05:15:00,,,0.0,,2025-06-30 05:15:00,,0.0,0.0,,,0.0
2025-06-30 05:45:00,,,0.0,,2025-06-30 05:45:00,,0.0,0.0,,,0.0
2025-06-30 06:00:00,,,0.0,,2025-06-30 06:00:00,2025-06-30 04:00,0.0,0.0,,,0.0
2025-06-30 06:15:00,,,0.0,,2025-06-30 06:15:00,,0.008,9.6,,,0.0
2025-06-30 06:30:00,,,0.0,,2025-06-30 06:30:00,,0.016,19.2,,,0.0
2025-06-30 06:45:00,,,0.0,,2025-06-30 06:45:00,,0.024,28.799999999999997,,,0.0
2025-06-30 07:00:00,,,0.0,,2025-06-30 07:00:00,2025-06-30 05:00,0.032,38.4,,,0.0
2025-06-30 07:15:00,,,0.0,,2025-06-30 07:15:00,,0.0615,73.8,,,0.0
2025-06-30 07:30:00,,,0.0,,2025-06-30 07:30:00,,0.091,109.19999999999999,,,0.0
2025-06-30 07:45:00,,,0.0,,2025-06-30 07:45:00,,0.1205,144.6,,,0.0
2025-06-30 08:00:00,,,0.0,,2025-06-30 08:00:00,2025-06-30 06:00,0.15,180.0,,,0.0
2025-06-30 08:30:00,11.25,0.0,,0.49,2025-06-30 08:30:00,,0.2425,291.0,290.51,72.6275,0.001683848797250859
2025-06-30 08:45:00,12.29,0.0,0.0,0.34,2025-06-30 08:45:00,,0.28875,346.5,346.16,86.54,0.0009812409812409812
2025-06-30 09:00:00,,,0.0,0.0,2025-06-30 09:00:00,2025-06-30 07:00,0.335,402.0,402.0,100.5,0.0
2025-06-30 09:15:00,,,0.0,,2025-06-30 09:15:00,,0.3735,448.2,,,0.0
2025-06-30 09:30:00,,,0.0,,2025-06-30 09:30:00,,0.41200000000000003,494.4,,,0.0
2025-06-30 09:45:00,,,0.0,,2025-06-30 09:45:00,,0.4505,540.5999999999999,,,0.0
2025-06-30 10:00:00,,,0.0,,2025-06-30 10:00:00,2025-06-30 08:00,0.489,586.8,,,0.0
2025-06-30 10:15:00,11.74,0.0,,0.79,2025-06-30 10:15:00,,0.51,612.0,611.21,152.8025,0.0012908496732026145
2025-06-30 10:30:00,11.75,0.0,0.0,0.18,2025-06-30 10:30:00,,0.5309999999999999,637.1999999999999,637.02,159.255,0.0002824858757062147
2025-06-30 10:45:00,,,0.0,,2025-06-30 10:45:00,,0.5519999999999999,662.3999999999999,,,0.0
2025-06-30 11:00:00,,,0.0,,2025-06-30 11:00:00,2025-06-30 09:00,0.573,687.5999999999999,,,0.0
2025-06-30 11:15:00,,,0.0,,2025-06-30 11:15:00,,0.5705,684.5999999999999,,,0.0
2025-06-30 11:30:00,,,0.0,,2025-06-30 11:30:00,,0.568,681.5999999999999,,,0.0
2025-06-30 12:00:00,-392.44,0.0,0.0,386.49,2025-06-30 12:00:00,2025-06-30 10:00,0.563,675.5999999999999,289.1099999999999,72.27749999999997,0.572069271758437
2025-06-30 12:15:00,-699.9,0.0,0.0,657.38,2025-06-30 12:15:00,,0.5742499999999999,689.0999999999999,31.719999999999914,7.929999999999978,0.9539689450007257
2025-06-30 12:30:00,-971.5,0.0,0.0,899.8,2025-06-30 12:30:00,,0.5854999999999999,702.5999999999999,0.0,0.0,1.2806717904924567
2025-06-30 12:45:00,-956.95,0.0,,894.08,2025-06-30 12:45:00,,0.59675,716.1,0.0,0.0,1.2485407066052228
2025-06-30 13:00:00,-967.12,0.0,,904.35,2025-06-30 13:00:00,2025-06-30 11:00,0.608,729.6,0.0,0.0,1.239514802631579
2025-06-30 13:15:00,-967.99,0.0,0.0,410.56,2025-06-30 13:15:00,,0.625,750.0,339.44,84.86,0.5474133333333333
2025-06-30 13:30:00,,,0.0,0.0,2025-06-30 13:30:00,,0.642,770.4000000000001,770.4000000000001,192.60000000000002,0.0
2025-06-30 13:45:00,343.65,0.0,417.11,419.99,2025-06-30 13:45:00,,0.659,790.8000000000001,370.81000000000006,92.70250000000001,0.5310950935761254
2025-06-30 14:00:00,447.03,0.0,1417.7,956.31,2025-06-30 14:00:00,2025-06-30 12:00,0.676,811.2,0.0,0.0,1.1788831360946743
2025-06-30 14:15:00,516.88,0.0,1452.8,922.33,2025-06-30 14:15:00,,0.67225,806.7,0.0,0.0,1.143337052187926
2025-06-30 14:30:00,481.82,0.0,1438.46,936.97,2025-06-30 14:30:00,,0.6685000000000001,802.2,0.0,0.0,1.1680004986287709
2025-06-30 14:45:00,427.48,0.0,1443.93,993.06,2025-06-30 14:45:00,,0.6647500000000001,797.7,0.0,0.0,1.2449040992854454
2025-06-30 15:00:00,391.92,0.0,1432.92,1010.8,2025-06-30 15:00:00,2025-06-30 13:00,0.661,793.2,0.0,0.0,1.274331820474029
2025-06-30 15:15:00,465.13,0.0,1397.87,918.09,2025-06-30 15:15:00,,0.651,781.2,0.0,0.0,1.1752304147465438
2025-06-30 15:30:00,196.43,0.0,1091.4,879.38,2025-06-30 15:30:00,,0.641,769.2,0.0,0.0,1.1432397295891834
2025-06-30 15:45:00,-654.19,0.0,344.89,934.05,2025-06-30 15:45:00,,0.631,757.2,0.0,0.0,1.2335578446909665
2025-06-30 16:00:00,-658.99,0.0,332.96,927.89,2025-06-30 16:00:00,2025-06-30 14:00,0.621,745.2,0.0,0.0,1.245155662909286
2025-06-30 16:15:00,-737.09,0.0,314.06,982.74,2025-06-30 16:15:00,,0.5935,712.2,0.0,0.0,1.3798652064026957
2025-06-30 16:30:00,-897.64,0.0,292.71,1116.2,2025-06-30 16:30:00,,0.5660000000000001,679.2,0.0,0.0,1.6434040047114251
2025-06-30 16:45:00,-298.46,0.0,273.08,550.29,2025-06-30 16:45:00,,0.5385,646.2,95.91000000000008,23.97750000000002,0.8515784586815226
2025-06-30 17:00:00,-374.76,0.0,251.66,592.19,2025-06-30 17:00:00,2025-06-30 15:00,0.511,613.2,21.00999999999999,5.252499999999998,0.965737116764514
2025-06-30 17:15:00,-506.29,0.0,231.06,701.86,2025-06-30 17:15:00,,0.47,564.0,0.0,0.0,1.244432624113475
2025-06-30 17:30:00,-422.15,0.0,209.1,592.38,2025-06-30 17:30:00,,0.429,514.8,0.0,0.0,1.1506993006993007
2025-06-30 17:45:00,-252.91,0.0,188.32,427.19,2025-06-30 17:45:00,,0.388,465.6,38.410000000000025,9.602500000000006,0.917504295532646
2025-06-30 18:00:00,-126.84,0.0,166.26,287.45,2025-06-30 18:00:00,2025-06-30 16:00,0.347,416.4,128.95,32.2375,0.6903218059558117
2025-06-30 18:15:00,-26.9,0.0,151.39,180.9,2025-06-30 18:15:00,,0.301,361.2,180.29999999999998,45.074999999999996,0.5008305647840532
2025-06-30 18:30:00,29.44,0.0,144.48,122.76,2025-06-30 18:30:00,,0.255,306.0,183.24,45.81,0.4011764705882353
2025-06-30 18:45:00,114.59,0.0,137.25,39.3,2025-06-30 18:45:00,,0.209,250.79999999999998,211.5,52.875,0.15669856459330145
2025-06-30 19:00:00,163.14,0.0,140.14,8.9,2025-06-30 19:00:00,2025-06-30 17:00,0.163,195.6,186.7,46.675,0.04550102249488753
2025-06-30 19:15:00,190.96,0.0,158.95,-1.22,2025-06-30 19:15:00,,0.13175,158.1,159.32,39.83,-0.00771663504111322
2025-06-30 19:30:00,181.22,0.0,150.06,0.0,2025-06-30 19:30:00,,0.1005,120.6,120.6,30.15,0.0
2025-06-30 19:45:00,176.87,0.0,149.37,0.0,2025-06-30 19:45:00,,0.06925,83.1,83.1,20.775,0.0
2025-06-30 20:00:00,175.46,0.0,147.75,0.0,2025-06-30 20:00:00,2025-06-30 18:00,0.038,45.6,45.6,11.4,0.0
2025-06-30 20:15:00,178.02,0.0,147.75,0.0,2025-06-30 20:15:00,,0.028499999999999998,34.2,34.2,8.55,0.0
2025-06-30 20:30:00,171.67,0.0,144.45,0.0,2025-06-30 20:30:00,,0.019,22.8,22.8,5.7,0.0
2025-06-30 20:45:00,170.3,0.0,143.16,0.0,2025-06-30 20:45:00,,0.009500000000000001,11.399999999999999,11.399999999999999,2.8499999999999996,0.0
2025-06-30 21:00:00,169.4,0.0,142.25,0.0,2025-06-30 21:00:00,2025-06-30 19:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 21:15:00,172.51,0.0,145.12,0.0,2025-06-30 21:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 21:30:00,168.9,0.0,141.8,0.0,2025-06-30 21:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 21:45:00,166.89,0.0,140.02,0.0,2025-06-30 21:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 22:00:00,167.11,0.0,139.91,0.0,2025-06-30 22:00:00,2025-06-30 20:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 22:15:00,166.96,0.0,139.82,0.0,2025-06-30 22:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 22:30:00,165.54,0.0,138.59,0.0,2025-06-30 22:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 22:45:00,164.05,0.0,137.21,0.0,2025-06-30 22:45:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 23:00:00,121.72,0.0,125.3,0.0,2025-06-30 23:00:00,2025-06-30 21:00,0.0,0.0,0.0,0.0,0.0
2025-06-30 23:15:00,19.89,0.0,,0.0,2025-06-30 23:15:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 23:30:00,19.9,0.0,,0.0,2025-06-30 23:30:00,,0.0,0.0,0.0,0.0,0.0
2025-06-30 23:45:00,19.84,0.0,,0.0,2025-06-30 23:45:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 00:00:00,19.85,0.0,,0.0,2025-07-01 00:00:00,2025-06-30 22:00,0.0,0.0,0.0,0.0,0.0
2025-07-01 00:15:00,19.92,0.0,,0.0,2025-07-01 00:15:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 00:30:00,20.07,0.0,,0.0,2025-07-01 00:30:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 00:45:00,20.08,0.0,,0.0,2025-07-01 00:45:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 01:00:00,19.88,0.0,,0.0,2025-07-01 01:00:00,2025-06-30 23:00,0.0,0.0,0.0,0.0,0.0
2025-07-01 01:15:00,19.99,0.0,,0.0,2025-07-01 01:15:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 01:30:00,20.0,0.0,,0.0,2025-07-01 01:30:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 01:45:00,19.95,0.0,,0.0,2025-07-01 01:45:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 02:00:00,19.85,0.0,,0.0,2025-07-01 02:00:00,2025-07-01 00:00,0.0,0.0,0.0,0.0,0.0
2025-07-01 02:15:00,20.02,0.0,,0.0,2025-07-01 02:15:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 02:30:00,20.09,0.0,,0.0,2025-07-01 02:30:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 02:45:00,19.96,0.0,,0.0,2025-07-01 02:45:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 03:00:00,19.9,0.0,,0.0,2025-07-01 03:00:00,2025-07-01 01:00,0.0,0.0,0.0,0.0,0.0
2025-07-01 03:15:00,19.9,0.0,,0.0,2025-07-01 03:15:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 03:30:00,20.05,0.0,,0.0,2025-07-01 03:30:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 03:45:00,19.98,0.0,,0.0,2025-07-01 03:45:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 04:00:00,20.05,0.0,,0.0,2025-07-01 04:00:00,2025-07-01 02:00,0.0,0.0,0.0,0.0,0.0
2025-07-01 04:15:00,19.97,0.0,,0.0,2025-07-01 04:15:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 04:30:00,19.99,0.0,,0.0,2025-07-01 04:30:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 04:45:00,20.06,0.0,,0.0,2025-07-01 04:45:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 05:00:00,20.03,0.0,,0.0,2025-07-01 05:00:00,2025-07-01 03:00,0.0,0.0,0.0,0.0,0.0
2025-07-01 05:15:00,19.95,0.0,,0.0,2025-07-01 05:15:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 05:30:00,20.01,0.0,,0.0,2025-07-01 05:30:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 05:45:00,19.96,0.0,,0.0,2025-07-01 05:45:00,,0.0,0.0,0.0,0.0,0.0
2025-07-01 06:00:00,20.08,0.0,,0.0,2025-07-01 06:00:00,2025-07-01 04:00,0.0,0.0,0.0,0.0,0.0
2025-07-01 06:15:00,19.97,0.0,,0.0,2025-07-01 06:15:00,,0.008,9.6,9.6,2.4,0.0
2025-07-01 06:30:00,18.76,0.0,,0.82,2025-07-01 06:30:00,,0.016,19.2,18.38,4.595,0.042708333333333334
2025-07-01 06:45:00,16.72,0.0,,2.75,2025-07-01 06:45:00,,0.024,28.799999999999997,26.049999999999997,6.512499999999999,0.09548611111111112
2025-07-01 07:00:00,5.42,0.0,,12.93,2025-07-01 07:00:00,2025-07-01 05:00,0.032,38.4,25.47,6.3675,0.33671875
2025-07-01 07:15:00,-40.03,0.0,0.0,50.56,2025-07-01 07:15:00,,0.0605,72.6,22.039999999999992,5.509999999999998,0.6964187327823692
2025-07-01 07:30:00,-179.88,0.0,0.0,176.12,2025-07-01 07:30:00,,0.089,106.79999999999998,0.0,0.0,1.6490636704119854
2025-07-01 07:45:00,-276.56,0.0,0.0,267.4,2025-07-01 07:45:00,,0.1175,141.0,0.0,0.0,1.8964539007092196
2025-07-01 08:00:00,-307.39,0.0,0.0,291.45,2025-07-01 08:00:00,2025-07-01 06:00,0.146,175.2,0.0,0.0,1.663527397260274
2025-07-01 08:15:00,-204.73,0.0,0.0,204.75,2025-07-01 08:15:00,,0.19375,232.5,27.75,6.9375,0.8806451612903226
2025-07-01 08:30:00,-238.31,0.0,0.0,229.1,2025-07-01 08:30:00,,0.2415,289.8,60.70000000000002,15.175000000000004,0.7905452035886817
2025-07-01 08:45:00,-78.34,0.0,0.0,83.53,2025-07-01 08:45:00,,0.28925,347.1,263.57000000000005,65.89250000000001,0.24065110919043503
2025-07-01 09:00:00,-262.62,0.0,0.0,255.82,2025-07-01 09:00:00,2025-07-01 07:00,0.337,404.40000000000003,148.58000000000004,37.14500000000001,0.632591493570722
2025-07-01 09:15:00,-230.19,0.0,0.0,224.72,2025-07-01 09:15:00,,0.3805,456.6,231.88000000000002,57.970000000000006,0.49215943933420936
2025-07-01 09:30:00,-223.24,0.0,,214.99,2025-07-01 09:30:00,,0.42400000000000004,508.80000000000007,293.81000000000006,73.45250000000001,0.42254323899371066
2025-07-01 09:45:00,-122.23,0.0,,127.04,2025-07-01 09:45:00,,0.4675,561.0,433.96,108.49,0.22645276292335118
2025-07-01 10:00:00,-88.86,0.0,,95.17,2025-07-01 10:00:00,2025-07-01 08:00,0.511,613.2,518.0300000000001,129.50750000000002,0.15520221787345073
2025-07-01 10:15:00,-180.08,0.0,,178.77,2025-07-01 10:15:00,,0.5455,654.6,475.83000000000004,118.95750000000001,0.2730980751604033
2025-07-01 10:30:00,-249.27,0.0,,240.0,2025-07-01 10:30:00,,0.5800000000000001,696.0,456.0,114.0,0.3448275862068966
2025-07-01 10:45:00,-258.72,0.0,,250.38,2025-07-01 10:45:00,,0.6145,737.4000000000001,487.0200000000001,121.75500000000002,0.3395443449959316
2025-07-01 11:00:00,-258.8,0.0,0.0,249.66,2025-07-01 11:00:00,2025-07-01 09:00,0.649,778.8000000000001,529.1400000000001,132.28500000000003,0.3205701078582434
2025-07-01 11:15:00,-64.83,0.0,71.02,109.5,2025-07-01 11:15:00,,0.672,806.4000000000001,696.9000000000001,174.22500000000002,0.13578869047619047
2025-07-01 11:30:00,109.66,0.0,73.61,40.34,2025-07-01 11:30:00,,0.6950000000000001,834.0,793.66,198.415,0.04836930455635492
2025-07-01 11:45:00,,,0.0,0.0,2025-07-01 11:45:00,,0.718,861.6,861.6,215.4,0.0
2025-07-01 12:00:00,242.06,0.0,,0.32,2025-07-01 12:00:00,2025-07-01 10:00,0.741,889.2,888.88,222.22,0.0003598740440845704
2025-07-01 12:15:00,-62.79,0.0,253.88,312.29,2025-07-01 12:15:00,,0.753,903.6,591.31,147.8275,0.3456064630367419
2025-07-01 12:30:00,-289.55,0.0,251.73,512.9,2025-07-01 12:30:00,,0.765,918.0,405.1,101.275,0.558714596949891
2025-07-01 12:45:00,-372.3,0.0,256.82,594.93,2025-07-01 12:45:00,,0.777,932.4000000000001,337.47000000000014,84.36750000000004,0.6380630630630629
2025-07-01 13:00:00,-496.52,0.0,255.81,704.17,2025-07-01 13:00:00,2025-07-01 11:00,0.789,946.8000000000001,242.6300000000001,60.65750000000003,0.7437367976341359
2025-07-01 13:15:00,-507.74,0.0,258.88,718.35,2025-07-01 13:15:00,,0.7895000000000001,947.4000000000001,229.05000000000007,57.26250000000002,0.7582330588980367
